,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVE SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,PERSONAL PRONOUN,AVG WORD LENGTH
20,57.0,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
21,58.0,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,35,65,-0.299999997,0.1329787232274219,23.74137931034483,58.10909090909091,32.74018808777429,23.74137931034483,799,828,2,5.228363636363636
22,59.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,21,15,0.16666666203703717,0.09703504016971687,22.59375,53.888888888888886,30.593055555555555,22.59375,388,428,4,5.1
23,60.0,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,72,38,0.3090909062809918,0.11891891879035793,21.01086956521739,52.871184687015,29.55282170089296,21.24175824175824,1022,1086,10,4.990170719089498
24,61.0,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,53,3,0.8928571269132657,0.1530054640628266,15.272727272727273,56.69642857142857,28.787662337662336,15.272727272727273,381,415,4,5.2663690476190474
25,62.0,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,7,1,0.7499999062500118,0.0380952379138322,22.11764705882353,60.0,32.847058823529416,22.11764705882353,225,237,0,5.1306666666666665
26,63.0,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,28,9,0.5135134996347703,0.056488549532078554,22.88,52.67309377738826,30.221237510955305,22.88,601,728,4,4.978089395267309
27,64.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,25,8,0.5151514995408637,0.09269662895309935,24.64,62.11382113821138,34.70152845528455,24.64,382,397,1,5.616260162601626
28,65.0,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,19,8,0.4074073923182447,0.14285714210128497,13.379310344827585,58.24742268041238,28.650693210095984,13.857142857142858,226,219,0,5.270618556701031
29,66.0,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,6,0,0.9999998333333611,0.06185566946540547,16.3,61.34969325153374,31.0598773006135,16.3,100,106,1,5.5030674846625764
30,67.0,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,27,33,-0.09999999833333337,0.14388489174128324,14.654545454545454,56.575682382134,28.49209113467178,14.654545454545454,456,476,19,4.898263027295285
31,68.0,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,11,2,0.6923076390532585,0.13829787086917159,18.1,62.430939226519335,32.212375690607736,18.1,113,112,1,4.856353591160221
32,69.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,50,19,0.4492753558076036,0.0998552820552022,16.89855072463768,60.48317515099223,30.952690350251967,16.89855072463768,701,745,0,5.792062122519413
33,70.0,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,14,16,-0.06666666444444451,0.10135135100894814,17.612903225806452,49.171270718232044,26.713669577615402,17.612903225806452,267,339,9,5.0626151012891345
34,71.0,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,23,36,-0.22033897931628849,0.1104868911788635,21.22,54.57115928369463,30.31646371347785,21.22,579,622,7,4.919886899151743
35,72.0,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,30,47,-0.2207792179119582,0.08252947472397698,23.256756756756758,56.71121441022661,31.987188466793352,23.256756756756758,976,1035,15,5.503195816385822
36,73.0,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,56,22,0.4358974303090073,0.09330143529509398,24.38888888888889,51.425313568985175,30.325680983149624,24.732394366197184,902,971,19,4.826111744583809
37,74.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,47,24,0.3239436574092443,0.09090909079269002,21.057971014492754,51.55065472088215,29.043450294149963,21.057971014492754,748,889,18,5.0
38,75.0,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,26,7,0.5757575583103771,0.0787589496926994,13.17910447761194,44.280860702151756,22.98398607190548,13.17910447761194,391,464,1,4.69762174405436
39,76.0,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,49,8,0.7192982329947679,0.09499999984166667,24.32758620689655,45.428773919206236,27.90254405044112,24.32758620689655,641,732,4,4.692416725726435
40,77.0,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,33,6,0.6923076745562136,0.18660286992056044,27.58823529411765,51.70940170940172,31.71905480140775,27.58823529411765,242,253,8,4.801282051282051
41,78.0,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,48,15,0.523809515495087,0.07368421044013543,23.455882352941178,55.96733668341709,31.769287614543305,23.455882352941178,891,986,8,5.275753768844221
42,79.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,34,68,-0.33333333006535953,0.20689655130446946,14.185714285714285,55.61172901921132,27.918977321970246,14.185714285714285,550,586,13,4.927199191102123
43,80.0,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,63,22,0.4823529355017302,0.15539305273237103,15.438356164383562,45.962732919254655,24.56043563345529,15.438356164383562,518,632,5,4.666370896184561
44,81.0,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,22,32,-0.18518518175583,0.07814761204320173,20.47457627118644,54.439834024896264,29.965764118433086,20.47457627118644,656,755,2,5.000829875518672
45,82.0,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,37,25,0.19354838397502608,0.07730673307068986,15.414893617021276,56.86411149825784,28.91160204611165,15.414893617021276,816,892,9,5.358885017421603
46,83.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,35,76,-0.36936936604171744,0.21183206066444263,14.48611111111111,55.96153846153846,28.179059829059828,14.48611111111111,582,621,15,4.963461538461538
47,84.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,54,28,0.3170731668649614,0.10123456777625361,23.746268656716417,49.33837429111531,29.23385717913269,23.746268656716417,783,917,5,4.872715816005041
48,85.0,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,24,13,0.2972972892622354,0.08894230747850407,28.296296296296298,57.59162303664922,34.355167733178206,28.296296296296298,440,456,1,5.290575916230367
49,86.0,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,39,24,0.23809523431594867,0.09347180995033856,29.7,59.09090909090909,35.51636363636364,29.7,702,727,1,5.513468013468014
50,87.0,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,41,48,-0.07865168450953164,0.09780219769472286,21.3125,57.01702877275396,31.331811509101584,21.3125,971,1012,5,5.2319436288901935
51,88.0,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,22,10,0.3749999882812504,0.013350020853838122,13.987903225806452,52.1224371931851,26.444136167596625,13.987903225806452,1805,2490,0,5.007796708056598
52,89.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,38,48,-0.11627906841535968,0.0946094608420138,21.265060240963855,56.12244897959183,30.955003688222277,21.265060240963855,990,1016,10,5.107142857142857
53,90.0,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,29,65,-0.38297871933001365,0.106334841508671,24.322580645161292,61.19601328903654,34.20743757367914,24.322580645161292,921,983,0,5.633887043189369
54,91.0,https://insights.blackcoffer.com/human-rights-outlook/,5,3,0.24999996875000394,0.09756097441998812,20.75,53.6144578313253,29.74578313253012,20.75,89,97,2,4.873493975903615
55,92.0,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,43,4,0.8297872163875061,0.0919765164540577,20.97826086956522,58.652849740932645,31.852444244199148,21.444444444444443,566,604,2,5.072538860103627
56,93.0,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,47,33,0.17499999781250003,0.0937866352945057,15.491525423728813,49.39824945295405,25.955909950673146,15.491525423728813,903,1031,6,5.022428884026258
57,94.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,52,14,0.5757575670339763,0.06889352811180216,19.820224719101123,54.710556186152104,29.81231236210129,19.820224719101123,964,1099,5,5.2003405221339385
58,95.0,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,35,30,0.07692307573964499,0.11304347806427222,22.659574468085108,54.178403755868544,30.735191289581465,22.659574468085108,577,654,3,5.1446009389671365
59,96.0,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,17,41,-0.41379309631391215,0.05415499528090103,22.962025316455698,54.808226792662595,31.108100843647318,22.962025316455698,986,1155,1,5.372984991662034
60,97.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,19,42,-0.3770491741467349,0.11685823732402636,19.857142857142858,56.09504132231405,30.380873671782766,19.857142857142858,543,582,6,5.1559917355371905
61,98.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,42,44,-0.023255813683071936,0.14357262079537125,16.833333333333332,51.650165016501646,27.393399339933993,16.833333333333332,626,683,37,4.920792079207921
62,99.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,28,26,0.037037036351165994,0.10169491506272144,28.94736842105263,52.55474452554745,32.600845178640036,28.94736842105263,576,635,12,5.052007299270073
63,100.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,21,37,-0.2758620642092748,0.06971153837775056,19.515151515151516,53.09318715740016,29.04333546902067,19.515151515151516,678,893,3,5.386061080657791
64,101.0,https://insights.blackcoffer.com/travel-and-tourism-outlook/,6,3,0.33333329629630043,0.09574467983250341,21.0,48.67724867724868,27.870899470899474,21.0,92,111,2,4.62962962962963
65,102.0,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,30,43,-0.17808218934133987,0.12586206874851366,18.694915254237287,52.090909090909086,28.314329738058554,18.694915254237287,573,656,13,4.931818181818182
66,103.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,11,25,-0.3888888780864201,0.09523809498614261,18.470588235294116,55.325914149443555,29.518600953895067,18.470588235294116,348,413,4,5.170111287758346
67,104.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,29,55,-0.3095238058390023,0.13483146045773442,21.150943396226417,55.4561717352415,30.642846052587164,21.150943396226417,620,686,4,5.369409660107334
68,105.0,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,32,33,-0.015384615147928998,0.1356993734119011,27.641025641025642,48.9322191272052,30.629297907292337,27.641025641025642,527,562,7,4.829155060352832
69,106.0,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,7,2,0.5555554938271674,0.0343511449070567,16.08,59.3984962406015,30.191398496240602,16.08,237,277,0,5.528822055137844
70,107.0,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,24,3,0.7777777489711944,0.07780979804665765,17.65714285714286,54.88599348534202,29.01725453699395,17.65714285714286,337,394,4,4.8322475570032575
71,108.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,35,52,-0.1954022966045713,0.15025906709799816,29.885714285714286,57.90987535953979,35.11823585810163,29.885714285714286,604,633,3,5.452540747842761
72,109.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,33,22,0.19999999636363644,0.17460317404887882,23.322580645161292,45.37931034482759,27.480756395995556,23.322580645161292,329,384,42,4.288275862068965
73,110.0,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,9,37,-0.6086956389413992,0.07578253694269764,20.86,59.0778097982709,31.975123919308363,20.86,615,657,0,5.364073006724303
74,111.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,21,31,-0.19230768860946754,0.09904761885895692,19.75,60.85686465433301,32.242745861733205,19.75,625,593,0,5.414800389483934
75,112.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,32,46,-0.17948717718606183,0.1333333331054131,19.88235294117647,56.36722606120435,30.499831600952326,19.88235294117647,571,634,3,5.490621915103652
76,113.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,27,35,-0.12903225598335072,0.08908045964212577,22.625,52.414885193982585,30.015954077593037,22.625,662,795,8,5.163103721298496
77,114.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,45,46,-0.010989010868252628,0.11318407946121384,21.135135135135137,50.8974358974359,28.81302841302842,21.135135135135137,794,894,4,4.9698717948717945
78,115.0,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,25,45,-0.2857142816326531,0.06493506487482832,19.606382978723403,51.39573070607554,28.400845473919578,19.817204301075268,939,1183,4,5.142309797482211
79,116.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,26,25,0.0196078427527874,0.1259259256149977,35.48,46.34703196347032,32.73081278538813,38.56521739130435,406,489,46,4.332191780821918
80,117.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,43,69,-0.2321428550701531,0.10108303239974455,24.455696202531644,54.90399584846912,31.743876820400306,24.455696202531644,1058,1210,11,5.332122470160872
81,118.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,44,58,-0.13725490061514803,0.16346153819958087,16.11392405063291,52.553024351924584,27.466779361023,16.11392405063291,669,719,7,4.629222309505106
82,119.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,8,14,-0.27272726033057904,0.1062801927232841,16.238095238095237,52.95857988165681,27.67867004790082,17.05,179,221,1,5.579881656804734
83,120.0,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,45,87,-0.3181818157713499,0.10045662092811519,22.364583333333332,53.386268099019155,30.300340572940996,22.364583333333332,1143,1396,6,5.346099953292854
84,121.0,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,53,60,-0.061946902106664585,0.16593245203240461,24.646153846153847,47.815230961298376,28.98455392298089,25.03125,766,827,36,4.555555555555555
85,122.0,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,45,65,-0.18181818016528928,0.1180257509463243,17.581632653061224,55.399883245767654,29.192606359531553,17.581632653061224,949,1061,12,5.138353765323993
86,123.0,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,53,84,-0.22627737061111408,0.14330543918064284,23.205128205128204,54.344216934144995,31.019738055709283,23.205128205128204,982,1093,11,5.123962368566685
87,124.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,52,72,-0.16129032127991677,0.10726643589336812,19.057692307692307,54.106776180698155,29.26578739535619,19.057692307692307,1054,1276,9,5.402977412731006
88,125.0,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,60,17,0.5584415511890708,0.08020833324978299,29.5,54.1279387643521,33.45117550574084,29.5,990,1060,2,5.312192454893385
89,126.0,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,17,23,-0.1499999962500001,0.0898876402474435,26.15625,55.67502986857825,32.7325119474313,26.15625,466,494,3,5.201911589008363
90,127.0,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,48,95,-0.3286713263729278,0.16231555032654307,20.430379746835442,55.77763897564022,30.483207488990264,20.430379746835442,893,971,7,5.361024359775141
91,128.0,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,30,44,-0.18918918663257855,0.14481408973617596,16.442622950819672,50.898203592814376,26.93633061745362,16.442622950819672,510,586,5,4.962075848303393
92,129.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,8,21,-0.4482758466111777,0.06712962947423697,20.545454545454547,57.544378698224854,31.235933297471764,20.545454545454547,389,461,1,5.464497041420119
93,130.0,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,26,59,-0.38823528955017306,0.08399209477866394,32.8235294117647,58.183990442054956,36.40300794152787,32.8235294117647,974,1113,3,5.328554360812426
94,131.0,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,97,30,0.5275590509641019,0.12841253778724718,24.041666666666668,57.08502024291497,32.45067476383266,24.041666666666668,987,1092,0,5.413533834586466
95,132.0,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,32,20,0.23076922633136104,0.07252440715129092,21.3125,54.92227979274611,30.493911917098444,21.3125,742,813,8,5.425610658771281
96,133.0,https://insights.blackcoffer.com/continued-demand-for-sustainability/,52,31,0.2530120451444332,0.139966272951153,23.761904761904763,61.72344689378757,34.19414066227693,23.761904761904763,616,648,0,5.94188376753507
97,134.0,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,10,14,-0.1666666597222225,0.10714285666454082,30.416666666666668,58.28729281767956,35.481583793738494,30.416666666666668,211,234,4,5.823204419889502
98,135.0,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,10,7,0.17647057785467188,0.11184210452735457,20.0,51.886792452830186,28.754716981132074,21.333333333333332,165,186,7,4.613207547169812
99,136.0,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,1,13,-0.8571427959183717,0.0748663097600732,26.0,44.871794871794876,28.34871794871795,26.0,175,200,5,4.897435897435898
100,137.0,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,5,7,-0.16666665277777895,0.09999999916666667,22.4,52.702702702702695,30.041081081081074,24.88888888888889,117,136,3,5.085585585585585
101,138.0,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,6,11,-0.2941176297577865,0.14166666548611112,15.75,58.56573705179283,29.726294820717136,16.8,147,143,8,5.099601593625498
102,139.0,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,44,20,0.3749999941406251,0.16931216886425351,13.8,55.9016393442623,27.880655737704924,13.8,341,411,2,5.711475409836066
103,140.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,23,55,-0.4102564049967128,0.13684210502308403,20.23076923076923,52.687140115163146,29.16716373837295,20.23076923076923,549,637,0,5.093090211132438
104,141.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,13,48,-0.5737704823972052,0.11984282884117323,24.675,51.21703853955375,30.3568154158215,24.675,505,593,4,4.959432048681542
105,142.0,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,48,64,-0.14285714158163268,0.11301715427546201,22.012048192771083,52.72127542605828,29.893329447531745,22.012048192771083,959,1095,1,5.222100054975261
106,143.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,5,25,-0.6666666444444451,0.09063444081379322,18.78787878787879,53.883495145631066,29.068549573403942,18.78787878787879,333,370,2,5.155339805825243
107,144.0,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
108,145.0,https://insights.blackcoffer.com/blockchain-in-fintech/,20,14,0.17647058304498286,0.06938775496043316,26.416666666666668,55.62565720294427,32.816929547844374,26.416666666666668,529,561,2,5.207150368033648
109,146.0,https://insights.blackcoffer.com/blockchain-for-payments/,29,27,0.03571428507653063,0.10727969328107338,16.962962962962962,56.955093099671416,29.567222425053753,16.962962962962962,520,584,9,5.492880613362541
110,147.0,https://insights.blackcoffer.com/the-future-of-investing/,46,12,0.5862068864447089,0.06216505888299565,18.987951807228917,55.03527902501604,29.609292332897986,18.987951807228917,858,1022,2,5.28094932649134
111,148.0,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,30,43,-0.17808218934133987,0.10895522371797728,15.917808219178083,54.23875432525952,28.062625017775044,15.917808219178083,627,722,2,5.222318339100346
112,149.0,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,30,4,0.7647058598615925,0.08252427164435856,23.225806451612904,60.36161335187761,33.43496792139621,23.225806451612904,434,456,0,5.787204450625869
113,150.0,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,45,39,0.0714285705782313,0.14788732368329696,16.092307692307692,53.72848948374761,27.928318870422117,16.092307692307692,562,633,8,5.137667304015296
